Auction ID,APN,Legal Description,Property Address ,City,Zip Code,Minimum Bid,Auction Ends Apr 26th (ET),Full Address,location,point,latitude,longitude,altitude,Size,Hover_info
995339,033-672-05,T19S R53E S33 U.1 B.5 L.19  CALVADA MEADOWS  .479AC                                       ,2671 N DECATUR AVE ,PAHRUMP,89060.0, $ 886.00 ,  2:50 PM,"2671 N DECATUR AVE , PAHRUMP, 89060.0","2671 Decatur Ave, Pahrump, NV 89060, USA","(36.2587679, -116.0290747, 0.0)",36.2587679,-116.0290747,0.0,.479,".479 -- AC, BID:  $ 886.00 "
995340,035-024-05,T20S R53E S1 L.23  GREEN VILLAGE ESTATES  ,2971 E BICKFORD WAY ,PAHRUMP,89060.0, $ 870.00 ,  2:50 PM,"2971 E BICKFORD WAY , PAHRUMP, 89060.0","2971 E Bickford Way, Pahrump, NV 89060, USA","(36.24020760000001, -115.9603032, 0.0)",36.24020760000001,-115.9603032,0.0,0,"0 -- AC, BID:  $ 870.00 "
995341,035-258-02,T20S R53E S12 L.70  GREEN VALLEY ESTATES  ,2531 E LYNN WAY ,PAHRUMP,89060.0," $ 1,342.00 ",  2:50 PM,"2531 E LYNN WAY , PAHRUMP, 89060.0","2531 Lynn Way, Pahrump, NV 89060, USA","(36.2287066, -115.9682886, 0.0)",36.2287066,-115.9682886,0.0,0,"0 -- AC, BID:  $ 1,342.00 "
995342,035-263-08,T20S R53E S12 L.158 GREEN VALLEY ESTATES ,2720 E CHRISTINE WAY ,PAHRUMP,89060.0," $ 1,342.00 ",  2:50 PM,"2720 E CHRISTINE WAY , PAHRUMP, 89060.0","2720 Christine Way, Pahrump, NV 89060, USA","(36.2224541, -115.9650062, 0.0)",36.2224541,-115.9650062,0.0,0,"0 -- AC, BID:  $ 1,342.00 "
995343,035-711-28,T20S R53E S15 B.6 L.64 F#686379  .26AC    ISHANI RIDGE PH 1&2                       ,586 S TAHYA RIVER CT ,PAHRUMP,," $ 5,130.00 ",  2:50 PM,"586 S TAHYA RIVER CT , PAHRUMP","Connecticut, USA","(41.6032207, -73.087749, 0.0)",41.6032207,-73.087749,0.0,.26,".26 -- AC, BID:  $ 5,130.00 "
995344,035-711-29,T20S R53E S15 B.6 L.63 F#686379  .27AC    ISHANI RIDGE PH 1&2                       ,570 S TAHYA RIVER CT ,PAHRUMP,," $ 5,130.00 ",  2:50 PM,"570 S TAHYA RIVER CT , PAHRUMP","Connecticut, USA","(41.6032207, -73.087749, 0.0)",41.6032207,-73.087749,0.0,.27,".27 -- AC, BID:  $ 5,130.00 "
995345,035-711-30,T20S R53E S15 B.6 L.62 F#686379  .27AC    ISHANI RIDGE PH 1&2                       ,556 S TAHYA RIVER CT ,PAHRUMP,," $ 5,130.00 ",  2:50 PM,"556 S TAHYA RIVER CT , PAHRUMP","Connecticut, USA","(41.6032207, -73.087749, 0.0)",41.6032207,-73.087749,0.0,.27,".27 -- AC, BID:  $ 5,130.00 "
995346,035-711-31,T20S R53E S15 B.6 L.61 F#686379  .27AC   ISHANI RIDGE PH 1&2      (.270 ACRES)                         ,540 S TAHYA RIVER CT ,PAHRUMP,," $ 5,237.00 ",  2:50 PM,"540 S TAHYA RIVER CT , PAHRUMP","Connecticut, USA","(41.6032207, -73.087749, 0.0)",41.6032207,-73.087749,0.0,.27,".27 -- AC, BID:  $ 5,237.00 "
995347,035-711-32,T20S R53E S15 B.6 L.60 F#686379  .25AC   ISHANI RIDGE PH 1&2      (.250 ACRES)            ,526 S TAHYA RIVER CT ,PAHRUMP,," $ 4,695.00 ",  2:50 PM,"526 S TAHYA RIVER CT , PAHRUMP","Connecticut, USA","(41.6032207, -73.087749, 0.0)",41.6032207,-73.087749,0.0,.25,".25 -- AC, BID:  $ 4,695.00 "
995348,035-711-33,T20S R53E S15 B.6 L.59 F#686379  .25AC  ISHANI RIDGE PH 1&2      (.250 ACRES)                 ,510 S TAHYA RIVER CT ,PAHRUMP,," $ 5,800.00 ",  2:50 PM,"510 S TAHYA RIVER CT , PAHRUMP","Connecticut, USA","(41.6032207, -73.087749, 0.0)",41.6032207,-73.087749,0.0,.25,".25 -- AC, BID:  $ 5,800.00 "
995349,036-131-21,T20S R53E S7-F#58254 P.3  1.089AC  ,2640 W CHRISTIAN ST ,PAHRUMP,89060.0," $ 1,236.00 ",  2:50 PM,"2640 W CHRISTIAN ST , PAHRUMP, 89060.0","2640 W Christian St, Pahrump, NV 89060, USA","(36.223517, -116.061442, 0.0)",36.223517,-116.061442,0.0,1.089,"1.089 -- AC, BID:  $ 1,236.00 "
995350,036-212-04,T20S R53E S18 U.5 P.109  CHARLESTON PARK RANCHOS ,2891 W PROSPECTOR LN ,PAHRUMP,89048.0," $ 1,185.00 ",  2:50 PM,"2891 W PROSPECTOR LN , PAHRUMP, 89048.0","2891 Prospector Ln, Pahrump, NV 89048, USA","(36.207333, -116.065478, 0.0)",36.207333,-116.065478,0.0,0,"0 -- AC, BID:  $ 1,185.00 "
995351,036-361-06,T20S R53E S8 L.6  2.2ACRES  MORGAN MANOR ,1271 W BETTY AVE ,PAHRUMP,89060.0," $ 1,270.00 ",  3:00 PM,"1271 W BETTY AVE , PAHRUMP, 89060.0","1271 W Betty Ave, Pahrump, NV 89060, USA","(36.2269095, -116.0416166, 0.0)",36.2269095,-116.0416166,0.0,2.2,"2.2 -- AC, BID:  $ 1,270.00 "
995352,036-441-19,T20S R53E S19 L.12  RANCHO VISTA ESTATES UNIT 4 ,2791 W RIO RANCHO DR ,PAHRUMP,89048.0," $ 1,028.00 ",  3:00 PM,"2791 W RIO RANCHO DR , PAHRUMP, 89048.0","2791 Rio Rancho Dr, Pahrump, NV 89048, USA","(36.195889, -116.064229, 0.0)",36.195889,-116.064229,0.0,0,"0 -- AC, BID:  $ 1,028.00 "
995353,036-441-20,T20S R53E S19 L.11  RANCHO VISTA ESTATES UNIT 4 ,2801 W RIO RANCHO DR ,PAHRUMP,89048.0," $ 1,017.00 ",  3:00 PM,"2801 W RIO RANCHO DR , PAHRUMP, 89048.0","2801 Rio Rancho Dr, Pahrump, NV 89048, USA","(36.19589, -116.0645, 0.0)",36.19589,-116.0645,0.0,0,"0 -- AC, BID:  $ 1,017.00 "
995354,036-494-06*,T20S R53E S31 L.13 2.083 ACRES PAHRUMP VALLEY STATES                                        ,3151 S BARNEY ST ,PAHRUMP,89048.0," $ 1,823.00 ",  3:00 PM,"3151 S BARNEY ST , PAHRUMP, 89048.0","3151 S Barney St, Pahrump, NV 89048, USA","(36.1732097, -116.0673765, 0.0)",36.1732097,-116.0673765,0.0,2.083 ,"2.083  -- AC, BID:  $ 1,823.00 "
995355,037-031-47,"T21S R54E S6 U.9B B.4 L.47  CALVADA VALLEY 14,659.08sf                                ",4181 S ROCKFORD PL ,PAHRUMP,89061.0, $ 866.00 ,  3:00 PM,"4181 S ROCKFORD PL , PAHRUMP, 89061.0","4181 Rockford Pl, Pahrump, NV 89048, USA","(36.1582228, -115.9509953, 0.0)",36.1582228,-115.9509953,0.0,0,"0 -- AC, BID:  $ 866.00 "
995356,037-031-51,"T21S R54E S6 U.9B B.4 L.51  CALVADA VALLEY 11,582.57sf                  (.266 ACRES)                           ",4261 S ROCKFORD PL ,PAHRUMP,," $ 2,206.00 ",  3:00 PM,"4261 S ROCKFORD PL , PAHRUMP","4261 Rockford Pl, Pahrump, NV 89048, USA","(36.1572325, -115.9509849, 0.0)",36.1572325,-115.9509849,0.0,.266 ,".266  -- AC, BID:  $ 2,206.00 "
995357,037-031-70,"T21S R54E S6 U.9B B.4 L.70  CALVADA VALLEY   11,046.29sf                (.254 ACRES)                            ",3321 E TOUCAN CT ,PAHRUMP,," $ 2,062.00 ",  3:00 PM,"3321 E TOUCAN CT , PAHRUMP","Toucan Ct, Pahrump, NV, USA","(36.15882, -115.947949, 0.0)",36.15882,-115.947949,0.0,.254 ,".254  -- AC, BID:  $ 2,062.00 "
995358,037-041-24,"T21S R54E S6 U.9B B.4 L.70  CALVADA VALLEY  11,046.29sf                 (.254 ACRES) ",3321 E TOUCAN CT ,PAHRUMP,," $ 3,455.00 ",  3:00 PM,"3321 E TOUCAN CT , PAHRUMP","Toucan Ct, Pahrump, NV, USA","(36.15882, -115.947949, 0.0)",36.15882,-115.947949,0.0,.254 ,".254  -- AC, BID:  $ 3,455.00 "
995359,037-051-13,"T21S R54E S6 U.9B B.6 L.33  CALVADA VALLEY  11,015.79sf                 (.254 ACRES)                         ",4080 S WINDJAMMER AVE ,PAHRUMP,," $ 2,151.00 ",  3:00 PM,"4080 S WINDJAMMER AVE , PAHRUMP","4080 Windjammer Ave, Pahrump, NV 89048, USA","(36.1593414, -115.9494206, 0.0)",36.1593414,-115.9494206,0.0,.254 ,".254  -- AC, BID:  $ 2,151.00 "
995360,037-061-14,"T21S R54E S6 U.9B B.6 L.28  CALVADA VALLEY  11,048.77sf                 (.254 ACRES)                              ",4180 S WINDJAMMER AVE ,PAHRUMP,," $ 2,762.00 ",  3:00 PM,"4180 S WINDJAMMER AVE , PAHRUMP","4180 Windjammer Ave, Pahrump, NV 89048, USA","(36.1581732, -115.9493861, 0.0)",36.1581732,-115.9493861,0.0,.254 ,".254  -- AC, BID:  $ 2,762.00 "
995361,037-063-05,"T21S R54E S6 U.9B B.8 L.7  CALVADA VALLEY 11,046.39sf                    (.254 ACRES)                      ",4261 S POST CT ,PAHRUMP,," $ 2,428.00 ",  3:00 PM,"4261 S POST CT , PAHRUMP","Post Ct, Pahrump, NV 89048, USA","(36.158731, -115.948, 0.0)",36.158731,-115.948,0.0,.254 ,".254  -- AC, BID:  $ 2,428.00 "
995362,037-063-09,"T21S R54E S6 U.9B B.8 L.11  CALVADA VALLEY  11,049.37sf                                 ",4280 S BAMBOO CT ,PAHRUMP,89061.0, $ 854.00 ,  3:00 PM,"4280 S BAMBOO CT , PAHRUMP, 89061.0","4280 Bamboo Ct, Pahrump, NV 89048, USA","(36.1569976, -115.9471843, 0.0)",36.1569976,-115.9471843,0.0,0,"0 -- AC, BID:  $ 854.00 "
995363,037-073-07,"T21S R54E S6 U.9B B.10 L.38  CALVADA VALLEY  12,420.24sf             (.285 ACRES)                            ",4301 S MARBLE CT ,PAHRUMP,," $ 3,505.00 ",  3:00 PM,"4301 S MARBLE CT , PAHRUMP","Connecticut, USA","(41.6032207, -73.087749, 0.0)",41.6032207,-73.087749,0.0,.285 ,".285  -- AC, BID:  $ 3,505.00 "
995364,037-073-08,"T21S R54E S6 U.9B B.10 L.39  CALVADA VALLEY    12,106.72sf           (.278 ACRES)                             ",4300 S BAILEY AVE ,PAHRUMP,," $ 3,121.00 ",  3:00 PM,"4300 S BAILEY AVE , PAHRUMP","4300 Bailey Ave, Pahrump, NV 89048, USA","(36.1567458, -115.9428382, 0.0)",36.1567458,-115.9428382,0.0,.278 ,".278  -- AC, BID:  $ 3,121.00 "
995365,037-073-12,"T21S R54E S6 U.9B B.10 L.43  CALVADA VALLEY   11,045.88sf            (.254 ACRES)                          ",4220 S BAILEY AVE ,PAHRUMP,," $ 2,428.00 ",  3:00 PM,"4220 S BAILEY AVE , PAHRUMP","4220 Bailey Ave, Pahrump, NV 89048, USA","(36.157692, -115.9428657, 0.0)",36.157692,-115.9428657,0.0,.254 ,".254  -- AC, BID:  $ 2,428.00 "
995366,037-073-13,"T21S R54E S6 U.9B B.10 L.44  CALVADA VALLEY  11,047.56sf             (.254 ACRES)                         ",4200 S BAILEY AVE ,PAHRUMP,," $ 2,433.00 ",  3:00 PM,"4200 S BAILEY AVE , PAHRUMP","4200 Bailey Ave, Pahrump, NV 89048, USA","(36.1579258, -115.9428726, 0.0)",36.1579258,-115.9428726,0.0,.254 ,".254  -- AC, BID:  $ 2,433.00 "
995367,037-073-14,"T21S R54E S6 U.9B B.10 L.45  CALVADA VALLEY  11,047.99sf             (.254 ACRES)                            ",4180 S BAILEY AVE ,PAHRUMP,," $ 2,428.00 ",  3:00 PM,"4180 S BAILEY AVE , PAHRUMP","4180 Bailey Ave, Pahrump, NV 89048, USA","(36.1581595, -115.9428795, 0.0)",36.1581595,-115.9428795,0.0,.254 ,".254  -- AC, BID:  $ 2,428.00 "
995368,037-074-02,"T21S R54E S6 U.9B B.13 L.4  CALVADA VALLEY  11,048.52sf                (.254 ACRES)                             ",4201 S BAILEY AVE   ,PAHRUMP,," $ 3,116.00 ",  3:00 PM,"4201 S BAILEY AVE   , PAHRUMP","4201 Bailey Ave, Pahrump, NV 89048, USA","(36.1579187, -115.942228, 0.0)",36.1579187,-115.942228,0.0,.254 ,".254  -- AC, BID:  $ 3,116.00 "
995369,037-084-04,"T21S R54E S6 U.9B B.13 L.18  CALVADA VALLEY  11,823.29sf                                  ",3951 E TOUCAN CT ,PAHRUMP,89061.0, $ 854.00 ,  3:00 PM,"3951 E TOUCAN CT , PAHRUMP, 89061.0","Toucan Ct, Pahrump, NV, USA","(36.15882, -115.947949, 0.0)",36.15882,-115.947949,0.0,0,"0 -- AC, BID:  $ 854.00 "
995370,037-091-23,"T21S R54E S5&6 U.9B B.14 L.47 CALVADA VALLEY  11,046.32sf        (.254 ACRES)                              ",4200 S LARGO AV ,PAHRUMP,," $ 2,191.00 ",  3:00 PM,"4200 S LARGO AV , PAHRUMP","4200 Largo Ave, Pahrump, NV 89061, USA","(36.158161, -115.9405883, 0.0)",36.158161,-115.9405883,0.0,.254 ,".254  -- AC, BID:  $ 2,191.00 "
995371,037-092-25,"T21S R54E S5 U.9B B.15 L.77 CALVADA VALLEY   12,261.51sf             (.281 ACRES)                                ",4220 S LOOKOUT PL ,PAHRUMP,," $ 2,223.00 ",  3:00 PM,"4220 S LOOKOUT PL , PAHRUMP","Pahrump, NV, USA","(36.2082943, -115.9839147, 0.0)",36.2082943,-115.9839147,0.0,.281 ,".281  -- AC, BID:  $ 2,223.00 "
995372,037-104-09,"T21S R54E S5 U.9B B.16 L.24  CALVADA VALLEY  12,349.66sf                                  ",4341 S YUCCA SPRINGS RD ,PAHRUMP,89061.0, $ 854.00 ,  3:00 PM,"4341 S YUCCA SPRINGS RD , PAHRUMP, 89061.0","4341 Yucca Springs Rd, Pahrump, NV 89061, USA","(36.1574585, -115.9357502, 0.0)",36.1574585,-115.9357502,0.0,0,"0 -- AC, BID:  $ 854.00 "
995373,037-111-21,"T21S R54E S5 U.9B B.14 L.29  CALVADA VALLEY  11,047.83sf             (.254 ACRES)                            ",4240 E ROGER ST ,PAHRUMP,," $ 2,428.00 ",  3:00 PM,"4240 E ROGER ST , PAHRUMP","4240 Roger St, Pahrump, NV 89061, USA","(36.1600687, -115.9373627, 0.0)",36.1600687,-115.9373627,0.0,.254 ,".254  -- AC, BID:  $ 2,428.00 "
995374,037-112-14,"T21S R54E S5 U.9B B.15 L.20  CALVADA VALLEY     12,195.72sf          (.280 ACRES)                         ",4120 S JAMES AVE ,PAHRUMP,," $ 2,316.00 ",  3:00 PM,"4120 S JAMES AVE , PAHRUMP","4120 James Ave, Pahrump, NV 89061, USA","(36.1590911, -115.935141, 0.0)",36.1590911,-115.935141,0.0,.280 ,".280  -- AC, BID:  $ 2,316.00 "
995375,037-122-33,"T21S R54E S5 U.9B B.17 L.20 CALVADA VALLEY  11,048.00sf                                 ",4480 E ROGER ST ,PAHRUMP,89061.0, $ 854.00 ,  3:10 PM,"4480 E ROGER ST , PAHRUMP, 89061.0","4480 Roger St, Pahrump, NV 89061, USA","(36.1600827, -115.9322539, 0.0)",36.1600827,-115.9322539,0.0,0,"0 -- AC, BID:  $ 854.00 "
995376,037-133-19,"T21S R54E S5 U.9B B.18 L.25  CALVADA VALLEY 11,047.93sf              (.254 ACRES)                            ",4201 S CROSS PL. ,PAHRUMP,," $ 2,309.00 ",  3:10 PM,"4201 S CROSS PL. , PAHRUMP","4201 Cross Pl, Pahrump, NV 89061, USA","(36.1582116, -115.929102, 0.0)",36.1582116,-115.929102,0.0,.254 ,".254  -- AC, BID:  $ 2,309.00 "
995377,037-133-28,"T21S R54E S5 U.9B B.18 L.34  CALVADA VALLEY  11,047.29sf             (.254 ACRES)                            ",4180 S CROSS PL ,PAHRUMP,," $ 2,281.00 ",  3:10 PM,"4180 S CROSS PL , PAHRUMP","4180 Cross Pl, Pahrump, NV 89061, USA","(36.1584418, -115.9297472, 0.0)",36.1584418,-115.9297472,0.0,.254 ,".254  -- AC, BID:  $ 2,281.00 "
995378,037-133-47,"T21S R54E S5 U.9B B.18 L.53  CALVADA VALLEY  11,048.55sf                                 ",4161 S EMPIRE PL ,PAHRUMP,89061.0, $ 854.00 ,  3:10 PM,"4161 S EMPIRE PL , PAHRUMP, 89061.0","4161 Empire Pl, Pahrump, NV 89061, USA","(36.1586672, -115.9312725, 0.0)",36.1586672,-115.9312725,0.0,0,"0 -- AC, BID:  $ 854.00 "
995379,037-134-03,"T21S R54E S5 U.9B B.19 L.19  CALVADA VALLEY   12,349.37sf            (.283 ACRES)                              ",4621 E YUCCA SPRINGS RD ,PAHRUMP,," $ 2,191.00 ",  3:10 PM,"4621 E YUCCA SPRINGS RD , PAHRUMP","4621 Yucca Springs Rd, Pahrump, NV 89061, USA","(36.1574939, -115.9292472, 0.0)",36.1574939,-115.9292472,0.0,.283 ,".283  -- AC, BID:  $ 2,191.00 "
995380,037-141-11,"T21S R54E S5 U.9B B.20 L.114  CALVADA VALLEY  11,046.51sf           (.254 ACRES)                              ",4081 S HOOK AVE ,PAHRUMP,," $ 2,191.00 ",  3:10 PM,"4081 S HOOK AVE , PAHRUMP","Hook Ave, Pahrump, NV, USA","(36.1586016, -115.928372, 0.0)",36.1586016,-115.928372,0.0,.254 ,".254  -- AC, BID:  $ 2,191.00 "
995381,037-141-33,"T21S R54E S5 U.9B B.20 L.92  CALVADA VALLEY  11,045.98sf             (.254 ACRES)                       ",4121 S GUNSMOKE PL ,PAHRUMP,," $ 4,192.00 ",  3:10 PM,"4121 S GUNSMOKE PL , PAHRUMP","4121 Gunsmoke Pl, Pahrump, NV 89061, USA","(36.1591566, -115.9269422, 0.0)",36.1591566,-115.9269422,0.0,.254 ,".254  -- AC, BID:  $ 4,192.00 "
995382,037-151-31,"T21S R54E S5 U.9B B.20 L.43 CALVADA VALLEY  11,046.86sf              (.254 ACRES)                            ",4160 S WORTHY PL ,PAHRUMP,," $ 2,455.00 ",  3:10 PM,"4160 S WORTHY PL , PAHRUMP","Pahrump, NV, USA","(36.2082943, -115.9839147, 0.0)",36.2082943,-115.9839147,0.0,.254 ,".254  -- AC, BID:  $ 2,455.00 "
995383,037-184-07,"T21S R54E S4 U.9B B.24 L.17 CALVADA VALLEY   10,087.39sf             (.232 ACRES)                             ",4180 S SANDY LN ,PAHRUMP,," $ 2,776.00 ",  3:10 PM,"4180 S SANDY LN , PAHRUMP","S Sandy Ln, Pahrump, NV 89061, USA","(36.1092634, -115.9134649, 0.0)",36.1092634,-115.9134649,0.0,.232 ,".232  -- AC, BID:  $ 2,776.00 "
995384,037-211-20,"T21S R54E S4 U.9B B.28 L.20 CALVADA VALLEY  12,818.12sf .294AC   (.249 ACRES)              ",4110 S DELLA PL ,PAHRUMP,," $ 2,439.00 ",  3:10 PM,"4110 S DELLA PL , PAHRUMP","4110 Della Pl, Pahrump, NV 89061, USA","(36.1592923, -115.9120724, 0.0)",36.1592923,-115.9120724,0.0,.294,".294 -- AC, BID:  $ 2,439.00 "
995385,037-211-34,"T21S R54E S4 U.9B B.28 L.34 CALVADA VALLEY  12,328.18sf                                 ",4081 S CRANE AVE ,PAHRUMP,89061.0, $ 854.00 ,  3:10 PM,"4081 S CRANE AVE , PAHRUMP, 89061.0","Pahrump, NV, USA","(36.2082943, -115.9839147, 0.0)",36.2082943,-115.9839147,0.0,0,"0 -- AC, BID:  $ 854.00 "
995386,037-214-10,T21S R54E S4 U.9B B.29 L.10 CALVADA VALLEY 11096.72sf                             ,5671 E YUCCA SPRINGS RD ,PAHRUMP,89061.0, $ 871.00 ,  3:10 PM,"5671 E YUCCA SPRINGS RD , PAHRUMP, 89061.0","5671 Yucca Springs Rd, Pahrump, NV 89048, USA","(36.1575415, -115.9116365, 0.0)",36.1575415,-115.9116365,0.0,0,"0 -- AC, BID:  $ 871.00 "
995387,037-232-10+,"T21S R54E S4 U.9B B.32 L.12  CALVADA VALLEY   25,349.17sf                                   ",5900 E CRAZYHORSE ST ,PAHRUMP,89061.0," $ 1,357.00 ",  3:10 PM,"5900 E CRAZYHORSE ST , PAHRUMP, 89061.0","5900 Crazyhorse St, Pahrump, NV 89048, USA","(36.1580859, -115.9058991, 0.0)",36.1580859,-115.9058991,0.0,0,"0 -- AC, BID:  $ 1,357.00 "
995388,037-302-06#,"T20S R54E S34 U.9B B.40 L.6  CALVADA VALLEY   .367AC 15,996.860 SQ FT +/-                   ",3780 S BUTTERFIELD AVE ,PAHRUMP,89048.0, $ 879.00 ,  3:10 PM,"3780 S BUTTERFIELD AVE , PAHRUMP, 89048.0","Pahrump, NV 89048, USA","(36.1740487, -116.0177448, 0.0)",36.1740487,-116.0177448,0.0,.367,".367 -- AC, BID:  $ 879.00 "
995389,038-011-14 IND,T20S R53E S10 U.11 B.32 L.2   CALVADA VALLEY ,951 N AZTEC ST ,PAHRUMP,89060.0," $ 1,770.00 ",  3:10 PM,"951 N AZTEC ST , PAHRUMP, 89060.0","951 N Aztec St, Pahrump, NV 89060, USA","(36.2335039, -116.0038652, 0.0)",36.2335039,-116.0038652,0.0,0,"0 -- AC, BID:  $ 1,770.00 "
995390,038-032-08,T20S R53E S10 U.11 B.36 L.8   CALVADA VALLEY .272ac                       (.272 ACRES)                        ,681 N CARDON AVE ,PAHRUMP,," $ 2,006.00 ",  3:10 PM,"681 N CARDON AVE , PAHRUMP","681 Cardon, Pahrump, NV 89060, USA","(36.2294287, -116.0019188, 0.0)",36.2294287,-116.0019188,0.0,.272,".272 -- AC, BID:  $ 2,006.00 "
995391,038-032-11,"T20S R53E S10 U.11 B.36 L.11     CALVADA VALLEY   9,100SF              (.209 ACRES)",711 N CARDON AVE   ,PAHRUMP,," $ 2,767.00 ",  3:10 PM,"711 N CARDON AVE   , PAHRUMP","711 Cardon, Pahrump, NV 89060, USA","(36.2295701, -116.0012445, 0.0)",36.2295701,-116.0012445,0.0,.209 ,".209  -- AC, BID:  $ 2,767.00 "
995392,038-041-10,T20S R53E S10 U.11 B.30 L.26  CALVADA VALLEY                                    (.210 ACRES),680 N DELTA ST ,PAHRUMP,," $ 3,937.00 ",  3:10 PM,"680 N DELTA ST , PAHRUMP","680 Delta St, Pahrump, NV 89060, USA","(36.229732, -115.9995843, 0.0)",36.229732,-115.9995843,0.0,.210 ,".210  -- AC, BID:  $ 3,937.00 "
995393,038-041-25 IND,T20S R53E S10 U.11 B.30 L.11  CALVADA VALLEY  ,870 N DELTA ST ,PAHRUMP,89060.0," $ 1,242.00 ",  3:10 PM,"870 N DELTA ST , PAHRUMP, 89060.0","870 Delta St, Pahrump, NV 89060, USA","(36.2323311, -116.0004753, 0.0)",36.2323311,-116.0004753,0.0,0,"0 -- AC, BID:  $ 1,242.00 "
995394,038-042-15 IND,T20S R53E S10 U.11 B.31 L.16  CALVADA VALLEY ,791 N CORRAL ST ,PAHRUMP,89060.0," $ 1,242.00 ",  3:10 PM,"791 N CORRAL ST , PAHRUMP, 89060.0","791 Corral St, Pahrump, NV 89060, USA","(36.2310866, -116.0006118, 0.0)",36.2310866,-116.0006118,0.0,0,"0 -- AC, BID:  $ 1,242.00 "
995395,038-051-04 IND,T20S R53E S10 U.11 B.28 L.4  CALVADA VALLEY ,930 N FRONTAGE RD ,PAHRUMP,89060.0," $ 1,278.00 ",  3:10 PM,"930 N FRONTAGE RD , PAHRUMP, 89060.0","930 N Frontage Rd, Pahrump, NV 89048, USA","(36.2333779, -115.9995668, 0.0)",36.2333779,-115.9995668,0.0,0,"0 -- AC, BID:  $ 1,278.00 "
995396,038-052-15,T20S R53E S10 U.11 B.29 L.21      CALVADA VALLEY                                (.210 ACRES),741 N DELTA ST   ,PAHRUMP,," $ 2,337.00 ",  3:10 PM,"741 N DELTA ST   , PAHRUMP","741 Delta St, Pahrump, NV 89060, USA","(36.2306498, -115.999195, 0.0)",36.2306498,-115.999195,0.0,.210 ,".210  -- AC, BID:  $ 2,337.00 "
995397,038-061-24,T20S R53E S10&11 U.11 B.26 L.24     CALVADA VALLEY                         (.210 ACRES),720 N EMERY ST    ,PAHRUMP,," $ 1,995.00 ",  3:10 PM,"720 N EMERY ST    , PAHRUMP","720 Emery St, Pahrump, NV 89048, USA","(36.2301644, -115.9964596, 0.0)",36.2301644,-115.9964596,0.0,.210 ,".210  -- AC, BID:  $ 1,995.00 "
995398,038-071-23 IND,T20S R53E S10&11 U.11 B.24 L.23 CALVADA VALLEY ,680 N HUMAHUACA ST ,PAHRUMP,89060.0," $ 1,242.00 ",  3:10 PM,"680 N HUMAHUACA ST , PAHRUMP, 89060.0","680 Humahuaca St, Pahrump, NV 89060, USA","(36.2297362, -115.9950286, 0.0)",36.2297362,-115.9950286,0.0,0,"0 -- AC, BID:  $ 1,242.00 "
995399,038-072-22,T20S R53E S10&11 U.11 B.25 L.10     CALVADA VALLEY                         (.210 ACRES),871 N EMERY ST   ,PAHRUMP,," $ 3,317.00 ",  3:20 PM,"871 N EMERY ST   , PAHRUMP","871 Emery St, Pahrump, NV 89048, USA","(36.2325655, -115.9965778, 0.0)",36.2325655,-115.9965778,0.0,.210 ,".210  -- AC, BID:  $ 3,317.00 "
995400,038-131-05,"T20S R53E S10 U.11 B.39 L.26  CALVADA VALLEY 5,400SF                                      ",661 E MARFIL AVE ,PAHRUMP,89060.0, $ 854.00 ,  3:20 PM,"661 E MARFIL AVE , PAHRUMP, 89060.0","661 Marfil Ave, Pahrump, NV 89060, USA","(36.2263725, -116.0029759, 0.0)",36.2263725,-116.0029759,0.0,0,"0 -- AC, BID:  $ 854.00 "
995401,038-131-20,"T20S R53E S10 U.11 B.39 L.11  CALVADA VALLEY  5,220SF                   (.120 ACRES)                                   ",401 N ABILENE ST ,PAHRUMP,," $ 1,358.00 ",  3:20 PM,"401 N ABILENE ST , PAHRUMP","401 Abilene St, Pahrump, NV 89060, USA","(36.225431, -116.0048832, 0.0)",36.225431,-116.0048832,0.0,.120 ,".120  -- AC, BID:  $ 1,358.00 "
995402,038-131-24,"T20S R53E S10 U.11 B.39 L.7   CALVADA VALLEY  5,220SF                    (.120 ACRES)                             ",351 N ABILENE ST ,PAHRUMP,," $ 2,479.00 ",  3:20 PM,"351 N ABILENE ST , PAHRUMP","351 Abilene St, Pahrump, NV 89060, USA","(36.2247944, -116.0048766, 0.0)",36.2247944,-116.0048766,0.0,.120 ,".120  -- AC, BID:  $ 2,479.00 "
995403,038-132-12,"T20S R53E S10 U.11 B.38 L.79  CALVADA VALLEY   7,200SF                  (.165 ACRES)                                  ",570 E MARFIL AVE ,PAHRUMP,," $ 1,593.00 ",  3:20 PM,"570 E MARFIL AVE , PAHRUMP","570 Marfil Ave, Pahrump, NV 89060, USA","(36.2268278, -116.0043742, 0.0)",36.2268278,-116.0043742,0.0,.165 ,".165  -- AC, BID:  $ 1,593.00 "
995404,038-132-15,T20S R53E S10 U.11 B.38 L.82  CALVADA VALLEY .167ac                                       ,530 E MARFIL AVE ,PAHRUMP,89060.0, $ 854.00 ,  3:20 PM,"530 E MARFIL AVE , PAHRUMP, 89060.0","530 Marfil Ave, Pahrump, NV 89060, USA","(36.2268598, -116.0050181, 0.0)",36.2268598,-116.0050181,0.0,.167,".167 -- AC, BID:  $ 854.00 "
